ID,Yes,Yes_Prob,predicted,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
7796,0,0.10352569939606932,1,1,1,0,0,0,0,0,0,0,0
7797,0,0.04238819384358631,0,1,0,0,0,0,0,0,0,0,0
7798,0,0.04427492357260109,0,1,0,0,0,0,0,0,0,0,0
7799,0,0.019690408426119226,0,1,0,0,0,0,0,0,0,0,0
7800,0,0.04031009010114651,0,1,0,0,0,0,0,0,0,0,0
7801,0,0.0823138396189399,0,1,0,0,0,0,0,0,0,0,0
7802,0,0.05600291165383179,0,1,0,0,0,0,0,0,0,0,0
7803,0,0.04649805575934033,0,1,0,0,0,0,0,0,0,0,0
7804,0,0.016719194339312016,0,1,0,0,0,0,0,0,0,0,0
7805,0,0.009822056061311306,0,1,0,0,0,0,0,0,0,0,0
7806,0,0.02805945655392536,0,1,0,0,0,0,0,0,0,0,0
7807,0,0.08250649651801306,0,1,0,0,0,0,0,0,0,0,0
7808,0,0.010895325801356149,0,1,0,0,0,0,0,0,0,0,0
7809,0,0.008652946846311588,0,1,0,0,0,0,0,0,0,0,0
7810,0,0.023068691686726393,0,1,0,0,0,0,0,0,0,0,0
7811,0,0.04430316369203563,0,1,0,0,0,0,0,0,0,0,0
7812,0,0.05116011577250268,0,1,0,0,0,0,0,0,0,0,0
7813,0,0.04612332503382856,0,1,0,0,0,0,0,0,0,0,0
7814,0,0.02839074717066286,0,1,0,0,0,0,0,0,0,0,0
7815,0,0.01487042899416223,0,1,0,0,0,0,0,0,0,0,0
7816,0,0.01760903929006242,0,1,0,0,0,0,0,0,0,0,0
7817,0,0.09095432059178571,0,1,0,0,0,0,0,0,0,0,0
7818,0,0.014806085373236634,0,1,0,0,0,0,0,0,0,0,0
7819,0,0.22025577785097036,1,1,1,1,0,0,0,0,0,0,0
7820,0,0.05375580895166498,0,1,0,0,0,0,0,0,0,0,0
7821,0,0.05415076642902638,0,1,0,0,0,0,0,0,0,0,0
7822,0,0.02522277899821451,0,1,0,0,0,0,0,0,0,0,0
7823,0,0.03702006895166615,0,1,0,0,0,0,0,0,0,0,0
7824,0,0.1096489544971117,1,1,1,0,0,0,0,0,0,0,0
7825,0,0.023231404506561422,0,1,0,0,0,0,0,0,0,0,0
7826,0,0.03894449951971427,0,1,0,0,0,0,0,0,0,0,0
7827,0,0.25919637448692373,1,1,1,1,0,0,0,0,0,0,0
7828,0,0.09786695503846705,0,1,0,0,0,0,0,0,0,0,0
7829,0,0.024384744174126713,0,1,0,0,0,0,0,0,0,0,0
7830,0,0.013213427379484837,0,1,0,0,0,0,0,0,0,0,0
7831,0,0.0491608905383765,0,1,0,0,0,0,0,0,0,0,0
7832,0,0.07836016988132061,0,1,0,0,0,0,0,0,0,0,0
7833,0,0.02140527232438677,0,1,0,0,0,0,0,0,0,0,0
7834,0,0.02324763393447921,0,1,0,0,0,0,0,0,0,0,0
7835,0,0.028195711652336492,0,1,0,0,0,0,0,0,0,0,0
7836,0,0.15246366797915553,1,1,1,0,0,0,0,0,0,0,0
7837,0,0.00807872915439242,0,1,0,0,0,0,0,0,0,0,0
7838,0,0.0501794023240644,0,1,0,0,0,0,0,0,0,0,0
7839,0,0.07910079349683549,0,1,0,0,0,0,0,0,0,0,0
7840,1,0.12971230371399264,1,1,1,0,0,0,0,0,0,0,0
7841,0,0.02165198563073905,0,1,0,0,0,0,0,0,0,0,0
7842,0,0.035611727624221504,0,1,0,0,0,0,0,0,0,0,0
7843,0,0.060788056701431045,0,1,0,0,0,0,0,0,0,0,0
7844,0,0.1113205136353468,1,1,1,0,0,0,0,0,0,0,0
7845,0,0.04254071241968326,0,1,0,0,0,0,0,0,0,0,0
7846,0,0.02855200891107291,0,1,0,0,0,0,0,0,0,0,0
7847,0,0.09091912200254501,0,1,0,0,0,0,0,0,0,0,0
7848,0,0.05324374665074118,0,1,0,0,0,0,0,0,0,0,0
7849,0,0.017875000967395457,0,1,0,0,0,0,0,0,0,0,0
7850,0,0.021188124171898404,0,1,0,0,0,0,0,0,0,0,0
7851,0,0.042710264377138006,0,1,0,0,0,0,0,0,0,0,0
7852,0,0.008352741535816752,0,1,0,0,0,0,0,0,0,0,0
7853,1,0.15974020752605922,1,1,1,0,0,0,0,0,0,0,0
7854,0,0.062274028729274455,0,1,0,0,0,0,0,0,0,0,0
7855,0,0.10079738610089842,1,1,1,0,0,0,0,0,0,0,0
7856,0,0.12978263127397416,1,1,1,0,0,0,0,0,0,0,0
7857,0,0.031873720299102036,0,1,0,0,0,0,0,0,0,0,0
7858,0,0.035367698859249924,0,1,0,0,0,0,0,0,0,0,0
7859,0,0.010432427152420393,0,1,0,0,0,0,0,0,0,0,0
7860,0,0.17160600947452093,1,1,1,0,0,0,0,0,0,0,0
7861,0,0.016718921062786867,0,1,0,0,0,0,0,0,0,0,0
7862,0,0.005788696173614975,0,1,0,0,0,0,0,0,0,0,0
7863,0,0.11481871399838733,1,1,1,0,0,0,0,0,0,0,0
7864,0,0.35389471544181583,1,1,1,1,1,0,0,0,0,0,0
7865,0,0.023324403019052992,0,1,0,0,0,0,0,0,0,0,0
7866,0,0.028158967242836463,0,1,0,0,0,0,0,0,0,0,0
7867,0,0.04669127221118457,0,1,0,0,0,0,0,0,0,0,0
7868,1,0.11587125981771493,1,1,1,0,0,0,0,0,0,0,0
7869,0,0.05567791804611815,0,1,0,0,0,0,0,0,0,0,0
7870,0,0.045788500800776774,0,1,0,0,0,0,0,0,0,0,0
7871,0,0.010393195496109729,0,1,0,0,0,0,0,0,0,0,0
7872,0,0.004564825686601236,0,1,0,0,0,0,0,0,0,0,0
7873,0,0.037138537040992306,0,1,0,0,0,0,0,0,0,0,0
7874,0,0.047187392715191005,0,1,0,0,0,0,0,0,0,0,0
7875,0,0.020581892564206714,0,1,0,0,0,0,0,0,0,0,0
7876,0,0.09931458578335119,0,1,0,0,0,0,0,0,0,0,0
7877,0,0.03463635848732451,0,1,0,0,0,0,0,0,0,0,0
7878,0,0.008135705370841744,0,1,0,0,0,0,0,0,0,0,0
7879,0,0.009098957352158573,0,1,0,0,0,0,0,0,0,0,0
7880,0,0.13726739258946358,1,1,1,0,0,0,0,0,0,0,0
7881,0,0.01779543256150368,0,1,0,0,0,0,0,0,0,0,0
7882,0,0.03273601950248686,0,1,0,0,0,0,0,0,0,0,0
7883,0,0.07954625644086788,0,1,0,0,0,0,0,0,0,0,0
7884,0,0.009454282395638822,0,1,0,0,0,0,0,0,0,0,0
7885,0,0.01868761618538062,0,1,0,0,0,0,0,0,0,0,0
7886,0,0.02078934439908889,0,1,0,0,0,0,0,0,0,0,0
7887,0,0.03384793719420556,0,1,0,0,0,0,0,0,0,0,0
7888,0,0.11152207880451716,1,1,1,0,0,0,0,0,0,0,0
7889,0,0.04447594717715723,0,1,0,0,0,0,0,0,0,0,0
7890,0,0.006126951610713284,0,1,0,0,0,0,0,0,0,0,0
7891,0,0.004050600670243036,0,1,0,0,0,0,0,0,0,0,0
7892,0,0.03116401447322251,0,1,0,0,0,0,0,0,0,0,0
7893,0,0.0383954376404539,0,1,0,0,0,0,0,0,0,0,0
7894,0,0.047608681472097285,0,1,0,0,0,0,0,0,0,0,0
7895,0,0.14353255299067544,1,1,1,0,0,0,0,0,0,0,0
7896,0,0.023848093445029802,0,1,0,0,0,0,0,0,0,0,0
7897,0,0.055645124766587034,0,1,0,0,0,0,0,0,0,0,0
7898,0,0.01828601786665235,0,1,0,0,0,0,0,0,0,0,0
7899,0,0.19598350448754423,1,1,1,0,0,0,0,0,0,0,0
7900,0,0.009708419525698847,0,1,0,0,0,0,0,0,0,0,0
7901,0,0.028971063088932405,0,1,0,0,0,0,0,0,0,0,0
7902,0,0.04244961549407736,0,1,0,0,0,0,0,0,0,0,0
7903,0,0.10763376079161244,1,1,1,0,0,0,0,0,0,0,0
7904,0,0.03708273451459903,0,1,0,0,0,0,0,0,0,0,0
7905,0,0.053730543229628634,0,1,0,0,0,0,0,0,0,0,0
7906,0,0.015472731908165716,0,1,0,0,0,0,0,0,0,0,0
7907,0,0.038085964503295724,0,1,0,0,0,0,0,0,0,0,0
7908,0,0.01423151041922948,0,1,0,0,0,0,0,0,0,0,0
7909,0,0.006375588557174595,0,1,0,0,0,0,0,0,0,0,0
7910,0,0.1970524893205544,1,1,1,0,0,0,0,0,0,0,0
7911,0,0.007136733344704109,0,1,0,0,0,0,0,0,0,0,0
7912,0,0.07357640492727695,0,1,0,0,0,0,0,0,0,0,0
7913,0,0.12250721195064071,1,1,1,0,0,0,0,0,0,0,0
7914,0,0.021704262098138697,0,1,0,0,0,0,0,0,0,0,0
7915,1,0.07723733194146368,0,1,0,0,0,0,0,0,0,0,0
7916,1,0.0283159399544518,0,1,0,0,0,0,0,0,0,0,0
7917,0,0.03850352528530656,0,1,0,0,0,0,0,0,0,0,0
7918,0,0.028829153222895802,0,1,0,0,0,0,0,0,0,0,0
7919,0,0.04535353558590212,0,1,0,0,0,0,0,0,0,0,0
7920,0,0.3116845338784798,1,1,1,1,1,0,0,0,0,0,0
7921,0,0.029453130668252746,0,1,0,0,0,0,0,0,0,0,0
7922,0,0.024859200457764862,0,1,0,0,0,0,0,0,0,0,0
7923,0,0.01181347778511211,0,1,0,0,0,0,0,0,0,0,0
7924,0,0.029453130668252746,0,1,0,0,0,0,0,0,0,0,0
7925,0,0.10795130242516739,1,1,1,0,0,0,0,0,0,0,0
7926,1,0.009840990577035942,0,1,0,0,0,0,0,0,0,0,0
7927,0,0.13059735327528374,1,1,1,0,0,0,0,0,0,0,0
7928,0,0.022950344396517466,0,1,0,0,0,0,0,0,0,0,0
7929,0,0.0703473312509564,0,1,0,0,0,0,0,0,0,0,0
7930,0,0.051854830888226344,0,1,0,0,0,0,0,0,0,0,0
7931,0,0.0404266361156775,0,1,0,0,0,0,0,0,0,0,0
7932,0,0.04092067815056011,0,1,0,0,0,0,0,0,0,0,0
7933,0,0.12841033641253524,1,1,1,0,0,0,0,0,0,0,0
7934,0,0.18765397790155394,1,1,1,0,0,0,0,0,0,0,0
7935,0,0.017794430475157146,0,1,0,0,0,0,0,0,0,0,0
7936,0,0.0299639631370391,0,1,0,0,0,0,0,0,0,0,0
7937,0,0.009863174144609983,0,1,0,0,0,0,0,0,0,0,0
7938,0,0.04511911605690621,0,1,0,0,0,0,0,0,0,0,0
7939,0,0.06748754302554552,0,1,0,0,0,0,0,0,0,0,0
7940,1,0.17441835913647766,1,1,1,0,0,0,0,0,0,0,0
7941,0,0.010424297561701022,0,1,0,0,0,0,0,0,0,0,0
7942,0,0.011259244936042736,0,1,0,0,0,0,0,0,0,0,0
7943,0,0.04472909736427182,0,1,0,0,0,0,0,0,0,0,0
7944,0,0.12429888704383985,1,1,1,0,0,0,0,0,0,0,0
7945,0,0.011767783477257066,0,1,0,0,0,0,0,0,0,0,0
7946,0,0.060395417197233896,0,1,0,0,0,0,0,0,0,0,0
7947,0,0.06181926104939623,0,1,0,0,0,0,0,0,0,0,0
7948,0,0.09044387081952279,0,1,0,0,0,0,0,0,0,0,0
7949,0,0.0283235864958059,0,1,0,0,0,0,0,0,0,0,0
7950,0,0.12300068435921098,1,1,1,0,0,0,0,0,0,0,0
7951,0,0.01800967641117107,0,1,0,0,0,0,0,0,0,0,0
7952,1,0.11190000515974137,1,1,1,0,0,0,0,0,0,0,0
7953,0,0.024077439067788746,0,1,0,0,0,0,0,0,0,0,0
7954,0,0.3601709858944445,1,1,1,1,1,0,0,0,0,0,0
7955,0,0.12588687037856822,1,1,1,0,0,0,0,0,0,0,0
7956,0,0.017976352749266455,0,1,0,0,0,0,0,0,0,0,0
7957,1,0.36687408614212436,1,1,1,1,1,0,0,0,0,0,0
7958,0,0.07215971224372701,0,1,0,0,0,0,0,0,0,0,0
7959,0,0.037912609756113956,0,1,0,0,0,0,0,0,0,0,0
7960,0,0.028415170028014396,0,1,0,0,0,0,0,0,0,0,0
7961,0,0.05114901013132433,0,1,0,0,0,0,0,0,0,0,0
7962,0,0.2751353111779596,1,1,1,1,0,0,0,0,0,0,0
7963,0,0.1194513500620486,1,1,1,0,0,0,0,0,0,0,0
7964,0,0.019413798165198382,0,1,0,0,0,0,0,0,0,0,0
7965,0,0.01123918463746841,0,1,0,0,0,0,0,0,0,0,0
7966,0,0.02114823697011345,0,1,0,0,0,0,0,0,0,0,0
7967,0,0.04550501451020751,0,1,0,0,0,0,0,0,0,0,0
7968,1,0.10214101061612675,1,1,1,0,0,0,0,0,0,0,0
7969,0,0.10944616994946049,1,1,1,0,0,0,0,0,0,0,0
7970,1,0.0780387798572153,0,1,0,0,0,0,0,0,0,0,0
7971,0,0.03799869954155872,0,1,0,0,0,0,0,0,0,0,0
7972,0,0.05088695725522131,0,1,0,0,0,0,0,0,0,0,0
7973,0,0.033998861496763594,0,1,0,0,0,0,0,0,0,0,0
7974,0,0.03853677373236467,0,1,0,0,0,0,0,0,0,0,0
7975,0,0.010423698501491207,0,1,0,0,0,0,0,0,0,0,0
7976,0,0.17536056376475578,1,1,1,0,0,0,0,0,0,0,0
7977,0,0.10822824350330941,1,1,1,0,0,0,0,0,0,0,0
7978,0,0.008351182761915323,0,1,0,0,0,0,0,0,0,0,0
7979,0,0.0148379221604305,0,1,0,0,0,0,0,0,0,0,0
7980,0,0.010878705495302286,0,1,0,0,0,0,0,0,0,0,0
7981,0,0.049530675972367606,0,1,0,0,0,0,0,0,0,0,0
7982,0,0.052045913344764376,0,1,0,0,0,0,0,0,0,0,0
7983,1,0.1379375347945107,1,1,1,0,0,0,0,0,0,0,0
7984,0,0.06346206113742547,0,1,0,0,0,0,0,0,0,0,0
7985,0,0.025607453559249083,0,1,0,0,0,0,0,0,0,0,0
7986,1,0.19311174394356898,1,1,1,0,0,0,0,0,0,0,0
7987,0,0.11566121912199592,1,1,1,0,0,0,0,0,0,0,0
7988,0,0.062192020708831466,0,1,0,0,0,0,0,0,0,0,0
7989,0,0.08461770463574027,0,1,0,0,0,0,0,0,0,0,0
7990,0,0.020576165914131674,0,1,0,0,0,0,0,0,0,0,0
7991,0,0.08382614184392707,0,1,0,0,0,0,0,0,0,0,0
7992,0,0.08434906696097028,0,1,0,0,0,0,0,0,0,0,0
7993,0,0.07140951846018921,0,1,0,0,0,0,0,0,0,0,0
7994,0,0.00841383577206616,0,1,0,0,0,0,0,0,0,0,0
7995,0,0.08152221090952005,0,1,0,0,0,0,0,0,0,0,0
7996,0,0.04133566518843868,0,1,0,0,0,0,0,0,0,0,0
7997,0,0.044240980427143035,0,1,0,0,0,0,0,0,0,0,0
7998,0,0.019469065874306104,0,1,0,0,0,0,0,0,0,0,0
7999,0,0.049557925532165946,0,1,0,0,0,0,0,0,0,0,0
8000,0,0.005727666794462047,0,1,0,0,0,0,0,0,0,0,0
8001,0,0.03072467066883353,0,1,0,0,0,0,0,0,0,0,0
8002,0,0.0373654476152101,0,1,0,0,0,0,0,0,0,0,0
8003,0,0.06985531622910367,0,1,0,0,0,0,0,0,0,0,0
8004,0,0.009891946056076866,0,1,0,0,0,0,0,0,0,0,0
8005,0,0.027914608508599517,0,1,0,0,0,0,0,0,0,0,0
8006,0,0.03051320849192309,0,1,0,0,0,0,0,0,0,0,0
8007,0,0.021917499846072774,0,1,0,0,0,0,0,0,0,0,0
8008,1,0.008463610608400292,0,1,0,0,0,0,0,0,0,0,0
8009,0,0.02241075841157649,0,1,0,0,0,0,0,0,0,0,0
8010,0,0.0030925459153875487,0,1,0,0,0,0,0,0,0,0,0
8011,0,0.01320586154815461,0,1,0,0,0,0,0,0,0,0,0
8012,0,0.01868761618538062,0,1,0,0,0,0,0,0,0,0,0
8013,0,0.022544340716831975,0,1,0,0,0,0,0,0,0,0,0
8014,0,0.012673079801491972,0,1,0,0,0,0,0,0,0,0,0
8015,0,0.1409026432364715,1,1,1,0,0,0,0,0,0,0,0
8016,0,0.06582146094143493,0,1,0,0,0,0,0,0,0,0,0
8017,0,0.01565741440190344,0,1,0,0,0,0,0,0,0,0,0
8018,0,0.02814054778595392,0,1,0,0,0,0,0,0,0,0,0
8019,0,0.02308466990270823,0,1,0,0,0,0,0,0,0,0,0
8020,0,0.015302116472048427,0,1,0,0,0,0,0,0,0,0,0
8021,1,0.16868854225139412,1,1,1,0,0,0,0,0,0,0,0
8022,1,0.21415009716419814,1,1,1,1,0,0,0,0,0,0,0
8023,0,0.017976891499172278,0,1,0,0,0,0,0,0,0,0,0
8024,0,0.031213445819286093,0,1,0,0,0,0,0,0,0,0,0
8025,0,0.02113249236775446,0,1,0,0,0,0,0,0,0,0,0
8026,0,0.05000582923076337,0,1,0,0,0,0,0,0,0,0,0
8027,0,0.20713164783480056,1,1,1,1,0,0,0,0,0,0,0
8028,1,0.04592935645381977,0,1,0,0,0,0,0,0,0,0,0
8029,0,0.018169770726532624,0,1,0,0,0,0,0,0,0,0,0
8030,0,0.04090417409161733,0,1,0,0,0,0,0,0,0,0,0
8031,0,0.011385993077202441,0,1,0,0,0,0,0,0,0,0,0
8032,0,0.005809234920604811,0,1,0,0,0,0,0,0,0,0,0
8033,0,0.04008058556664502,0,1,0,0,0,0,0,0,0,0,0
8034,0,0.1031773571356233,1,1,1,0,0,0,0,0,0,0,0
8035,0,0.07568385282339594,0,1,0,0,0,0,0,0,0,0,0
8036,0,0.07198833230260902,0,1,0,0,0,0,0,0,0,0,0
8037,0,0.010663805751787105,0,1,0,0,0,0,0,0,0,0,0
8038,0,0.07659405458870676,0,1,0,0,0,0,0,0,0,0,0
8039,1,0.04531849223353282,0,1,0,0,0,0,0,0,0,0,0
8040,0,0.01033805460408122,0,1,0,0,0,0,0,0,0,0,0
8041,0,0.0580843623686747,0,1,0,0,0,0,0,0,0,0,0
8042,0,0.013009774004779161,0,1,0,0,0,0,0,0,0,0,0
8043,0,0.030475874956599824,0,1,0,0,0,0,0,0,0,0,0
8044,0,0.038820762606449816,0,1,0,0,0,0,0,0,0,0,0
8045,0,0.043016082382836975,0,1,0,0,0,0,0,0,0,0,0
8046,0,0.16715239243669167,1,1,1,0,0,0,0,0,0,0,0
8047,0,0.008747752818337552,0,1,0,0,0,0,0,0,0,0,0
8048,0,0.08212291817195344,0,1,0,0,0,0,0,0,0,0,0
8049,0,0.04053140072308336,0,1,0,0,0,0,0,0,0,0,0
8050,0,0.032502170947904196,0,1,0,0,0,0,0,0,0,0,0
8051,0,0.043856102756578814,0,1,0,0,0,0,0,0,0,0,0
8052,0,0.07160422286123155,0,1,0,0,0,0,0,0,0,0,0
8053,0,0.013207784839184139,0,1,0,0,0,0,0,0,0,0,0
8054,0,0.023907789169489428,0,1,0,0,0,0,0,0,0,0,0
8055,0,0.014974486598744056,0,1,0,0,0,0,0,0,0,0,0
8056,0,0.04390173953411281,0,1,0,0,0,0,0,0,0,0,0
8057,0,0.0894045108740213,0,1,0,0,0,0,0,0,0,0,0
8058,0,0.03796630192704717,0,1,0,0,0,0,0,0,0,0,0
8059,1,0.041360597887425556,0,1,0,0,0,0,0,0,0,0,0
8060,0,0.11497664292627938,1,1,1,0,0,0,0,0,0,0,0
8061,0,0.20001387628417935,1,1,1,1,0,0,0,0,0,0,0
8062,0,0.18928535089348603,1,1,1,0,0,0,0,0,0,0,0
8063,0,0.00901352114806409,0,1,0,0,0,0,0,0,0,0,0
8064,0,0.09137257159996705,0,1,0,0,0,0,0,0,0,0,0
8065,0,0.046057609247429,0,1,0,0,0,0,0,0,0,0,0
8066,0,0.05964944982109129,0,1,0,0,0,0,0,0,0,0,0
8067,0,0.02407267154260802,0,1,0,0,0,0,0,0,0,0,0
8068,0,0.12288410327228164,1,1,1,0,0,0,0,0,0,0,0
8069,0,0.040471499180446874,0,1,0,0,0,0,0,0,0,0,0
8070,0,0.011750390582400908,0,1,0,0,0,0,0,0,0,0,0
8071,0,0.06540864666579971,0,1,0,0,0,0,0,0,0,0,0
8072,0,0.017546291044277372,0,1,0,0,0,0,0,0,0,0,0
8073,0,0.010101198088075612,0,1,0,0,0,0,0,0,0,0,0
8074,0,0.15072543286922765,1,1,1,0,0,0,0,0,0,0,0
8075,0,0.12056965203546849,1,1,1,0,0,0,0,0,0,0,0
8076,0,0.02092736528170594,0,1,0,0,0,0,0,0,0,0,0
8077,0,0.02911880648434191,0,1,0,0,0,0,0,0,0,0,0
8078,0,0.0615707958687971,0,1,0,0,0,0,0,0,0,0,0
8079,0,0.04073033002971332,0,1,0,0,0,0,0,0,0,0,0
8080,0,0.007099703668345289,0,1,0,0,0,0,0,0,0,0,0
8081,0,0.05837142699821667,0,1,0,0,0,0,0,0,0,0,0
8082,1,0.04489028072905071,0,1,0,0,0,0,0,0,0,0,0
8083,0,0.042690896215417745,0,1,0,0,0,0,0,0,0,0,0
8084,0,0.02253038588495101,0,1,0,0,0,0,0,0,0,0,0
8085,0,0.017664153635422005,0,1,0,0,0,0,0,0,0,0,0
8086,0,0.05151430635712649,0,1,0,0,0,0,0,0,0,0,0
8087,0,0.012565770342018267,0,1,0,0,0,0,0,0,0,0,0
8088,0,0.1810621887521765,1,1,1,0,0,0,0,0,0,0,0
8089,0,0.03699767440009949,0,1,0,0,0,0,0,0,0,0,0
8090,0,0.12765245025690936,1,1,1,0,0,0,0,0,0,0,0
8091,0,0.020091976721081973,0,1,0,0,0,0,0,0,0,0,0
8092,0,0.028119272231408123,0,1,0,0,0,0,0,0,0,0,0
8093,0,0.004861541502774671,0,1,0,0,0,0,0,0,0,0,0
8094,0,0.019611070136150707,0,1,0,0,0,0,0,0,0,0,0
8095,0,0.06000518523321366,0,1,0,0,0,0,0,0,0,0,0
8096,0,0.07698885217051689,0,1,0,0,0,0,0,0,0,0,0
8097,0,0.05718068104081112,0,1,0,0,0,0,0,0,0,0,0
8098,1,0.03268212977093038,0,1,0,0,0,0,0,0,0,0,0
8099,0,0.032763717573484674,0,1,0,0,0,0,0,0,0,0,0
8100,0,0.070916768830961,0,1,0,0,0,0,0,0,0,0,0
8101,0,0.038983631551404406,0,1,0,0,0,0,0,0,0,0,0
8102,0,0.03514100459993001,0,1,0,0,0,0,0,0,0,0,0
8103,0,0.027653474923616302,0,1,0,0,0,0,0,0,0,0,0
8104,0,0.01187731528058928,0,1,0,0,0,0,0,0,0,0,0
8105,0,0.04690565396059053,0,1,0,0,0,0,0,0,0,0,0
8106,0,0.026134686899322798,0,1,0,0,0,0,0,0,0,0,0
8107,0,0.008745227210048417,0,1,0,0,0,0,0,0,0,0,0
8108,0,0.01798225479694038,0,1,0,0,0,0,0,0,0,0,0
8109,0,0.013703133665234601,0,1,0,0,0,0,0,0,0,0,0
8110,0,0.06637477155194231,0,1,0,0,0,0,0,0,0,0,0
8111,0,0.014072402786824454,0,1,0,0,0,0,0,0,0,0,0
8112,0,0.006796158758067494,0,1,0,0,0,0,0,0,0,0,0
8113,0,0.03757128931488433,0,1,0,0,0,0,0,0,0,0,0
8114,0,0.014275741267228534,0,1,0,0,0,0,0,0,0,0,0
8115,1,0.18963649715030534,1,1,1,0,0,0,0,0,0,0,0
8116,0,0.026304731163811615,0,1,0,0,0,0,0,0,0,0,0
8117,0,0.047442860186166974,0,1,0,0,0,0,0,0,0,0,0
8118,0,0.038454602315104516,0,1,0,0,0,0,0,0,0,0,0
8119,0,0.07403356476536581,0,1,0,0,0,0,0,0,0,0,0
8120,0,0.02555933312225319,0,1,0,0,0,0,0,0,0,0,0
8121,0,0.011293143385894735,0,1,0,0,0,0,0,0,0,0,0
8122,0,0.04452049436028639,0,1,0,0,0,0,0,0,0,0,0
8123,0,0.08228273055855131,0,1,0,0,0,0,0,0,0,0,0
8124,0,0.3738515121728809,1,1,1,1,1,0,0,0,0,0,0
8125,1,0.020547543513690276,0,1,0,0,0,0,0,0,0,0,0
8126,0,0.09974289077884892,0,1,0,0,0,0,0,0,0,0,0
8127,0,0.12029375086254708,1,1,1,0,0,0,0,0,0,0,0
8128,0,0.009750737268118764,0,1,0,0,0,0,0,0,0,0,0
8129,0,0.031431707627663265,0,1,0,0,0,0,0,0,0,0,0
8130,0,0.004554287282060967,0,1,0,0,0,0,0,0,0,0,0
8131,1,0.10122243865163155,1,1,1,0,0,0,0,0,0,0,0
8132,0,0.08140903705126804,0,1,0,0,0,0,0,0,0,0,0
8133,0,0.00611910865496132,0,1,0,0,0,0,0,0,0,0,0
8134,0,0.013908776809374395,0,1,0,0,0,0,0,0,0,0,0
8135,0,0.06212663017688137,0,1,0,0,0,0,0,0,0,0,0
8136,0,0.01200735943820419,0,1,0,0,0,0,0,0,0,0,0
8137,0,0.09927662294317562,0,1,0,0,0,0,0,0,0,0,0
8138,0,0.06740046071460323,0,1,0,0,0,0,0,0,0,0,0
8139,0,0.011148024210963309,0,1,0,0,0,0,0,0,0,0,0
8140,0,0.062019874180654265,0,1,0,0,0,0,0,0,0,0,0
8141,0,0.015082631024738375,0,1,0,0,0,0,0,0,0,0,0
8142,0,0.040075539466367445,0,1,0,0,0,0,0,0,0,0,0
8143,0,0.047606698211730886,0,1,0,0,0,0,0,0,0,0,0
8144,0,0.00600214587318319,0,1,0,0,0,0,0,0,0,0,0
8145,0,0.048401751249515526,0,1,0,0,0,0,0,0,0,0,0
8146,0,0.016889088350030054,0,1,0,0,0,0,0,0,0,0,0
8147,0,0.03420749099577407,0,1,0,0,0,0,0,0,0,0,0
8148,0,0.006560832596090387,0,1,0,0,0,0,0,0,0,0,0
8149,0,0.026118462786044027,0,1,0,0,0,0,0,0,0,0,0
8150,0,0.06530958642073352,0,1,0,0,0,0,0,0,0,0,0
8151,0,0.3268593454480281,1,1,1,1,1,0,0,0,0,0,0
8152,0,0.011391114312458747,0,1,0,0,0,0,0,0,0,0,0
8153,0,0.027549231425804625,0,1,0,0,0,0,0,0,0,0,0
8154,0,0.04199975883087845,0,1,0,0,0,0,0,0,0,0,0
8155,0,0.012061554881702614,0,1,0,0,0,0,0,0,0,0,0
8156,0,0.2584261473202521,1,1,1,1,0,0,0,0,0,0,0
8157,0,0.02032558150120237,0,1,0,0,0,0,0,0,0,0,0
8158,0,0.045660717954402304,0,1,0,0,0,0,0,0,0,0,0
8159,0,0.011637679357829996,0,1,0,0,0,0,0,0,0,0,0
8160,0,0.011347906366101137,0,1,0,0,0,0,0,0,0,0,0
8161,0,0.0278992536346034,0,1,0,0,0,0,0,0,0,0,0
8162,0,0.010174697734965047,0,1,0,0,0,0,0,0,0,0,0
8163,0,0.11207201958216194,1,1,1,0,0,0,0,0,0,0,0
8164,0,0.013832664531401103,0,1,0,0,0,0,0,0,0,0,0
8165,1,0.041372596150298986,0,1,0,0,0,0,0,0,0,0,0
8166,0,0.03993183953301111,0,1,0,0,0,0,0,0,0,0,0
8167,0,0.019178590010353547,0,1,0,0,0,0,0,0,0,0,0
8168,0,0.05225375570682307,0,1,0,0,0,0,0,0,0,0,0
8169,0,0.01857257844900877,0,1,0,0,0,0,0,0,0,0,0
8170,0,0.0211810308163265,0,1,0,0,0,0,0,0,0,0,0
8171,0,0.031476079469340563,0,1,0,0,0,0,0,0,0,0,0
8172,0,0.053824589599698415,0,1,0,0,0,0,0,0,0,0,0
8173,0,0.06497101785408713,0,1,0,0,0,0,0,0,0,0,0
8174,0,0.13726739258946358,1,1,1,0,0,0,0,0,0,0,0
8175,1,0.02231833357735503,0,1,0,0,0,0,0,0,0,0,0
8176,0,0.0681803435847317,0,1,0,0,0,0,0,0,0,0,0
8177,0,0.022417595351653496,0,1,0,0,0,0,0,0,0,0,0
8178,1,0.25337870362191506,1,1,1,1,0,0,0,0,0,0,0
8179,0,0.019442629392793856,0,1,0,0,0,0,0,0,0,0,0
8180,0,0.006706571061281011,0,1,0,0,0,0,0,0,0,0,0
8181,0,0.06818653971482871,0,1,0,0,0,0,0,0,0,0,0
8182,0,0.0962028229166188,0,1,0,0,0,0,0,0,0,0,0
