ID,Yes,Yes_Prob,predicted,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
6663,0,0.016430266,0,1,0,0,0,0,0,0,0,0,0
6664,0,0.076419644,0,1,0,0,0,0,0,0,0,0,0
6665,0,0.03726995,0,1,0,0,0,0,0,0,0,0,0
6666,0,0.041515954,0,1,0,0,0,0,0,0,0,0,0
6667,1,0.06757641,0,1,0,0,0,0,0,0,0,0,0
6668,0,0.082067564,0,1,0,0,0,0,0,0,0,0,0
6669,0,0.2862246,1,1,1,1,0,0,0,0,0,0,0
6670,0,0.015765786,0,1,0,0,0,0,0,0,0,0,0
6671,0,0.05948278,0,1,0,0,0,0,0,0,0,0,0
6672,1,0.053579327,0,1,0,0,0,0,0,0,0,0,0
6673,0,0.023626525,0,1,0,0,0,0,0,0,0,0,0
6674,0,0.018736871,0,1,0,0,0,0,0,0,0,0,0
6675,0,0.02501046,0,1,0,0,0,0,0,0,0,0,0
6676,0,0.036940843,0,1,0,0,0,0,0,0,0,0,0
6677,1,0.14436828,1,1,1,0,0,0,0,0,0,0,0
6678,0,0.036802765,0,1,0,0,0,0,0,0,0,0,0
6679,0,0.07668487,0,1,0,0,0,0,0,0,0,0,0
6680,0,0.020406151,0,1,0,0,0,0,0,0,0,0,0
6681,0,0.07005315,0,1,0,0,0,0,0,0,0,0,0
6682,0,0.04382568,0,1,0,0,0,0,0,0,0,0,0
6683,0,0.08669283,0,1,0,0,0,0,0,0,0,0,0
6684,0,0.11497175,1,1,1,0,0,0,0,0,0,0,0
6685,0,0.024712397,0,1,0,0,0,0,0,0,0,0,0
6686,0,0.016164586,0,1,0,0,0,0,0,0,0,0,0
6687,0,0.13122003,1,1,1,0,0,0,0,0,0,0,0
6688,0,0.11327132,1,1,1,0,0,0,0,0,0,0,0
6689,0,0.015812654,0,1,0,0,0,0,0,0,0,0,0
6690,0,0.058762122,0,1,0,0,0,0,0,0,0,0,0
6691,0,0.03745712,0,1,0,0,0,0,0,0,0,0,0
6692,0,0.053877205,0,1,0,0,0,0,0,0,0,0,0
6693,0,0.018909447,0,1,0,0,0,0,0,0,0,0,0
6694,0,0.023115898,0,1,0,0,0,0,0,0,0,0,0
6695,0,0.04223234,0,1,0,0,0,0,0,0,0,0,0
6696,0,0.013923432,0,1,0,0,0,0,0,0,0,0,0
6697,0,0.06009581,0,1,0,0,0,0,0,0,0,0,0
6698,0,0.036862362,0,1,0,0,0,0,0,0,0,0,0
6699,0,0.035330396,0,1,0,0,0,0,0,0,0,0,0
6700,0,0.019711925,0,1,0,0,0,0,0,0,0,0,0
6701,0,0.03649119,0,1,0,0,0,0,0,0,0,0,0
6702,0,0.005417619,0,1,0,0,0,0,0,0,0,0,0
6703,0,0.031262103,0,1,0,0,0,0,0,0,0,0,0
6704,0,0.050015114,0,1,0,0,0,0,0,0,0,0,0
6705,0,0.010821123,0,1,0,0,0,0,0,0,0,0,0
6706,0,0.11253267,1,1,1,0,0,0,0,0,0,0,0
6707,0,0.028709898,0,1,0,0,0,0,0,0,0,0,0
6708,0,0.017814348,0,1,0,0,0,0,0,0,0,0,0
6709,0,0.038557827,0,1,0,0,0,0,0,0,0,0,0
6710,0,0.024011433,0,1,0,0,0,0,0,0,0,0,0
6711,0,0.04251797,0,1,0,0,0,0,0,0,0,0,0
6712,0,0.042870924,0,1,0,0,0,0,0,0,0,0,0
6713,0,0.05825942,0,1,0,0,0,0,0,0,0,0,0
6714,0,0.0038780055,0,1,0,0,0,0,0,0,0,0,0
6715,0,0.049496,0,1,0,0,0,0,0,0,0,0,0
6716,0,0.10000821,1,1,1,0,0,0,0,0,0,0,0
6717,0,0.021337152,0,1,0,0,0,0,0,0,0,0,0
6718,0,0.023555262,0,1,0,0,0,0,0,0,0,0,0
6719,0,0.05514237,0,1,0,0,0,0,0,0,0,0,0
6720,0,0.04911709,0,1,0,0,0,0,0,0,0,0,0
6721,0,0.022783577,0,1,0,0,0,0,0,0,0,0,0
6722,0,0.085817814,0,1,0,0,0,0,0,0,0,0,0
6723,0,0.044570044,0,1,0,0,0,0,0,0,0,0,0
6724,0,0.07461239,0,1,0,0,0,0,0,0,0,0,0
6725,0,0.19401503,1,1,1,0,0,0,0,0,0,0,0
6726,0,0.032749724,0,1,0,0,0,0,0,0,0,0,0
6727,0,0.046024963,0,1,0,0,0,0,0,0,0,0,0
6728,0,0.051472567,0,1,0,0,0,0,0,0,0,0,0
6729,0,0.004343724,0,1,0,0,0,0,0,0,0,0,0
6730,0,0.053780597,0,1,0,0,0,0,0,0,0,0,0
6731,0,0.14311545,1,1,1,0,0,0,0,0,0,0,0
6732,0,0.03631105,0,1,0,0,0,0,0,0,0,0,0
6733,0,0.018847497,0,1,0,0,0,0,0,0,0,0,0
6734,0,0.16713372,1,1,1,0,0,0,0,0,0,0,0
6735,0,0.035644904,0,1,0,0,0,0,0,0,0,0,0
6736,0,0.17024092,1,1,1,0,0,0,0,0,0,0,0
6737,0,0.018672789,0,1,0,0,0,0,0,0,0,0,0
6738,0,0.021640634,0,1,0,0,0,0,0,0,0,0,0
6739,1,0.2394852,1,1,1,1,0,0,0,0,0,0,0
6740,0,0.06354568,0,1,0,0,0,0,0,0,0,0,0
6741,0,0.07988111,0,1,0,0,0,0,0,0,0,0,0
6742,0,0.006991731,0,1,0,0,0,0,0,0,0,0,0
6743,0,0.069950186,0,1,0,0,0,0,0,0,0,0,0
6744,0,0.03724384,0,1,0,0,0,0,0,0,0,0,0
6745,0,0.047334824,0,1,0,0,0,0,0,0,0,0,0
6746,0,0.07713326,0,1,0,0,0,0,0,0,0,0,0
6747,0,0.020102613,0,1,0,0,0,0,0,0,0,0,0
6748,0,0.023748867,0,1,0,0,0,0,0,0,0,0,0
6749,0,0.062134713,0,1,0,0,0,0,0,0,0,0,0
6750,0,0.049903363,0,1,0,0,0,0,0,0,0,0,0
6751,0,0.020327985,0,1,0,0,0,0,0,0,0,0,0
6752,0,0.025394287,0,1,0,0,0,0,0,0,0,0,0
6753,0,0.22045991,1,1,1,1,0,0,0,0,0,0,0
6754,0,0.017713279,0,1,0,0,0,0,0,0,0,0,0
6755,0,0.0212297,0,1,0,0,0,0,0,0,0,0,0
6756,0,0.009466043,0,1,0,0,0,0,0,0,0,0,0
6757,0,0.024718016,0,1,0,0,0,0,0,0,0,0,0
6758,0,0.030665161,0,1,0,0,0,0,0,0,0,0,0
6759,0,0.16264577,1,1,1,0,0,0,0,0,0,0,0
6760,0,0.027554117,0,1,0,0,0,0,0,0,0,0,0
6761,0,0.026988318,0,1,0,0,0,0,0,0,0,0,0
6762,0,0.009632706,0,1,0,0,0,0,0,0,0,0,0
6763,0,0.1409415,1,1,1,0,0,0,0,0,0,0,0
6764,0,0.08086544,0,1,0,0,0,0,0,0,0,0,0
6765,1,0.06650378,0,1,0,0,0,0,0,0,0,0,0
6766,0,0.27009884,1,1,1,1,0,0,0,0,0,0,0
6767,0,0.11556687,1,1,1,0,0,0,0,0,0,0,0
6768,0,0.064814925,0,1,0,0,0,0,0,0,0,0,0
6769,1,0.35457242,1,1,1,1,1,0,0,0,0,0,0
6770,0,0.005216512,0,1,0,0,0,0,0,0,0,0,0
6771,0,0.03354487,0,1,0,0,0,0,0,0,0,0,0
6772,0,0.023709772,0,1,0,0,0,0,0,0,0,0,0
6773,0,0.012244608,0,1,0,0,0,0,0,0,0,0,0
6774,0,0.056613628,0,1,0,0,0,0,0,0,0,0,0
6775,0,0.042776,0,1,0,0,0,0,0,0,0,0,0
6776,0,0.085419536,0,1,0,0,0,0,0,0,0,0,0
6777,0,0.038644593,0,1,0,0,0,0,0,0,0,0,0
6778,0,0.05735618,0,1,0,0,0,0,0,0,0,0,0
6779,0,0.042055815,0,1,0,0,0,0,0,0,0,0,0
6780,0,0.07954259,0,1,0,0,0,0,0,0,0,0,0
6781,0,0.080887996,0,1,0,0,0,0,0,0,0,0,0
6782,0,0.058965575,0,1,0,0,0,0,0,0,0,0,0
6783,0,0.010841763,0,1,0,0,0,0,0,0,0,0,0
6784,0,0.038899146,0,1,0,0,0,0,0,0,0,0,0
6785,0,0.11990228,1,1,1,0,0,0,0,0,0,0,0
6786,0,0.019969814,0,1,0,0,0,0,0,0,0,0,0
6787,0,0.109758556,1,1,1,0,0,0,0,0,0,0,0
6788,0,0.04513996,0,1,0,0,0,0,0,0,0,0,0
6789,0,0.019851368,0,1,0,0,0,0,0,0,0,0,0
6790,0,0.1968072,1,1,1,0,0,0,0,0,0,0,0
6791,0,0.0341368,0,1,0,0,0,0,0,0,0,0,0
6792,0,0.23581153,1,1,1,1,0,0,0,0,0,0,0
6793,0,0.037362628,0,1,0,0,0,0,0,0,0,0,0
6794,0,0.04402614,0,1,0,0,0,0,0,0,0,0,0
6795,0,0.09899055,0,1,0,0,0,0,0,0,0,0,0
6796,0,0.07548144,0,1,0,0,0,0,0,0,0,0,0
6797,0,0.036100764,0,1,0,0,0,0,0,0,0,0,0
6798,0,0.062182415,0,1,0,0,0,0,0,0,0,0,0
6799,0,0.07419173,0,1,0,0,0,0,0,0,0,0,0
6800,0,0.0039126393,0,1,0,0,0,0,0,0,0,0,0
6801,0,0.0675743,0,1,0,0,0,0,0,0,0,0,0
6802,0,0.0124277305,0,1,0,0,0,0,0,0,0,0,0
6803,0,0.058542877,0,1,0,0,0,0,0,0,0,0,0
6804,0,0.012366133,0,1,0,0,0,0,0,0,0,0,0
6805,0,0.107942075,1,1,1,0,0,0,0,0,0,0,0
6806,0,0.0053093787,0,1,0,0,0,0,0,0,0,0,0
6807,0,0.046662405,0,1,0,0,0,0,0,0,0,0,0
6808,0,0.013650857,0,1,0,0,0,0,0,0,0,0,0
6809,0,0.12132809,1,1,1,0,0,0,0,0,0,0,0
6810,0,0.074507594,0,1,0,0,0,0,0,0,0,0,0
6811,0,0.019550176,0,1,0,0,0,0,0,0,0,0,0
6812,0,0.10792158,1,1,1,0,0,0,0,0,0,0,0
6813,0,0.019324725,0,1,0,0,0,0,0,0,0,0,0
6814,0,0.14528304,1,1,1,0,0,0,0,0,0,0,0
6815,0,0.11691172,1,1,1,0,0,0,0,0,0,0,0
6816,0,0.06273779,0,1,0,0,0,0,0,0,0,0,0
6817,0,0.023675391,0,1,0,0,0,0,0,0,0,0,0
6818,0,0.06198839,0,1,0,0,0,0,0,0,0,0,0
6819,0,0.14583558,1,1,1,0,0,0,0,0,0,0,0
6820,0,0.03906764,0,1,0,0,0,0,0,0,0,0,0
6821,0,0.022767449,0,1,0,0,0,0,0,0,0,0,0
6822,0,0.005678245,0,1,0,0,0,0,0,0,0,0,0
6823,0,0.01904832,0,1,0,0,0,0,0,0,0,0,0
6824,0,0.024007075,0,1,0,0,0,0,0,0,0,0,0
6825,0,0.062275834,0,1,0,0,0,0,0,0,0,0,0
6826,0,0.077022485,0,1,0,0,0,0,0,0,0,0,0
6827,0,0.0054416205,0,1,0,0,0,0,0,0,0,0,0
6828,0,0.22191703,1,1,1,1,0,0,0,0,0,0,0
6829,0,0.045074582,0,1,0,0,0,0,0,0,0,0,0
6830,0,0.053215194,0,1,0,0,0,0,0,0,0,0,0
6831,0,0.033604387,0,1,0,0,0,0,0,0,0,0,0
6832,0,0.038188137,0,1,0,0,0,0,0,0,0,0,0
6833,0,0.020698527,0,1,0,0,0,0,0,0,0,0,0
6834,0,0.034537636,0,1,0,0,0,0,0,0,0,0,0
6835,0,0.052430272,0,1,0,0,0,0,0,0,0,0,0
6836,0,0.022400878,0,1,0,0,0,0,0,0,0,0,0
6837,0,0.19300048,1,1,1,0,0,0,0,0,0,0,0
6838,0,0.03016732,0,1,0,0,0,0,0,0,0,0,0
6839,0,0.057115093,0,1,0,0,0,0,0,0,0,0,0
6840,0,0.020630097,0,1,0,0,0,0,0,0,0,0,0
6841,0,0.038615253,0,1,0,0,0,0,0,0,0,0,0
6842,0,0.030678155,0,1,0,0,0,0,0,0,0,0,0
6843,0,0.115152486,1,1,1,0,0,0,0,0,0,0,0
6844,0,0.084700614,0,1,0,0,0,0,0,0,0,0,0
6845,0,0.075776435,0,1,0,0,0,0,0,0,0,0,0
6846,0,0.040089797,0,1,0,0,0,0,0,0,0,0,0
6847,0,0.011564383,0,1,0,0,0,0,0,0,0,0,0
6848,0,0.05195556,0,1,0,0,0,0,0,0,0,0,0
6849,0,0.03266758,0,1,0,0,0,0,0,0,0,0,0
6850,0,0.30895916,1,1,1,1,1,0,0,0,0,0,0
6851,0,0.036136307,0,1,0,0,0,0,0,0,0,0,0
6852,0,0.036954045,0,1,0,0,0,0,0,0,0,0,0
6853,0,0.10480128,1,1,1,0,0,0,0,0,0,0,0
6854,0,0.03365705,0,1,0,0,0,0,0,0,0,0,0
6855,0,0.04558078,0,1,0,0,0,0,0,0,0,0,0
6856,0,0.009425537,0,1,0,0,0,0,0,0,0,0,0
6857,0,0.043898102,0,1,0,0,0,0,0,0,0,0,0
6858,0,0.015268233,0,1,0,0,0,0,0,0,0,0,0
6859,0,0.079140455,0,1,0,0,0,0,0,0,0,0,0
6860,0,0.107007176,1,1,1,0,0,0,0,0,0,0,0
6861,0,0.041738395,0,1,0,0,0,0,0,0,0,0,0
6862,0,0.029188842,0,1,0,0,0,0,0,0,0,0,0
6863,0,0.02410383,0,1,0,0,0,0,0,0,0,0,0
6864,0,0.1161968,1,1,1,0,0,0,0,0,0,0,0
6865,0,0.051571175,0,1,0,0,0,0,0,0,0,0,0
6866,0,0.032746095,0,1,0,0,0,0,0,0,0,0,0
6867,0,0.0989704,0,1,0,0,0,0,0,0,0,0,0
6868,0,0.10289716,1,1,1,0,0,0,0,0,0,0,0
6869,0,0.108411506,1,1,1,0,0,0,0,0,0,0,0
6870,0,0.018858109,0,1,0,0,0,0,0,0,0,0,0
6871,0,0.024463788,0,1,0,0,0,0,0,0,0,0,0
6872,0,0.11967554,1,1,1,0,0,0,0,0,0,0,0
6873,0,0.04900581,0,1,0,0,0,0,0,0,0,0,0
6874,0,0.048899475,0,1,0,0,0,0,0,0,0,0,0
6875,0,0.21596761,1,1,1,1,0,0,0,0,0,0,0
6876,1,0.049146097,0,1,0,0,0,0,0,0,0,0,0
6877,0,0.019477736,0,1,0,0,0,0,0,0,0,0,0
6878,0,0.049771328,0,1,0,0,0,0,0,0,0,0,0
6879,0,0.008882519,0,1,0,0,0,0,0,0,0,0,0
6880,0,0.03346761,0,1,0,0,0,0,0,0,0,0,0
6881,0,0.038985163,0,1,0,0,0,0,0,0,0,0,0
6882,0,0.024849704,0,1,0,0,0,0,0,0,0,0,0
6883,1,0.082611606,0,1,0,0,0,0,0,0,0,0,0
6884,1,0.051784676,0,1,0,0,0,0,0,0,0,0,0
6885,0,0.007885529,0,1,0,0,0,0,0,0,0,0,0
6886,0,0.0074055027,0,1,0,0,0,0,0,0,0,0,0
6887,0,0.023864126,0,1,0,0,0,0,0,0,0,0,0
6888,0,0.021026136,0,1,0,0,0,0,0,0,0,0,0
6889,0,0.039819498,0,1,0,0,0,0,0,0,0,0,0
6890,0,0.035500698,0,1,0,0,0,0,0,0,0,0,0
6891,0,0.13494919,1,1,1,0,0,0,0,0,0,0,0
6892,0,0.052234374,0,1,0,0,0,0,0,0,0,0,0
6893,0,0.07337249,0,1,0,0,0,0,0,0,0,0,0
6894,0,0.009496181,0,1,0,0,0,0,0,0,0,0,0
6895,0,0.04255933,0,1,0,0,0,0,0,0,0,0,0
6896,0,0.024399074,0,1,0,0,0,0,0,0,0,0,0
6897,0,0.027978634,0,1,0,0,0,0,0,0,0,0,0
6898,0,0.009891131,0,1,0,0,0,0,0,0,0,0,0
6899,0,0.05196404,0,1,0,0,0,0,0,0,0,0,0
6900,0,0.07027447,0,1,0,0,0,0,0,0,0,0,0
6901,0,0.029670194,0,1,0,0,0,0,0,0,0,0,0
6902,0,0.0030591863,0,1,0,0,0,0,0,0,0,0,0
6903,0,0.091304176,0,1,0,0,0,0,0,0,0,0,0
6904,0,0.07645083,0,1,0,0,0,0,0,0,0,0,0
6905,0,0.02450791,0,1,0,0,0,0,0,0,0,0,0
6906,0,0.020821529,0,1,0,0,0,0,0,0,0,0,0
6907,1,0.11659411,1,1,1,0,0,0,0,0,0,0,0
6908,0,0.07466646,0,1,0,0,0,0,0,0,0,0,0
6909,0,0.16963352,1,1,1,0,0,0,0,0,0,0,0
6910,0,0.022005886,0,1,0,0,0,0,0,0,0,0,0
6911,0,0.08086544,0,1,0,0,0,0,0,0,0,0,0
6912,0,0.13320474,1,1,1,0,0,0,0,0,0,0,0
6913,0,0.029082676,0,1,0,0,0,0,0,0,0,0,0
6914,0,0.023122307,0,1,0,0,0,0,0,0,0,0,0
6915,0,0.023927154,0,1,0,0,0,0,0,0,0,0,0
6916,0,0.01748812,0,1,0,0,0,0,0,0,0,0,0
6917,0,0.07813465,0,1,0,0,0,0,0,0,0,0,0
6918,0,0.072577916,0,1,0,0,0,0,0,0,0,0,0
6919,0,0.060866907,0,1,0,0,0,0,0,0,0,0,0
6920,0,0.067416064,0,1,0,0,0,0,0,0,0,0,0
6921,0,0.02895896,0,1,0,0,0,0,0,0,0,0,0
6922,0,0.19170034,1,1,1,0,0,0,0,0,0,0,0
6923,0,0.024650458,0,1,0,0,0,0,0,0,0,0,0
6924,0,0.045479424,0,1,0,0,0,0,0,0,0,0,0
6925,0,0.05681051,0,1,0,0,0,0,0,0,0,0,0
6926,0,0.019390676,0,1,0,0,0,0,0,0,0,0,0
6927,0,0.09689264,0,1,0,0,0,0,0,0,0,0,0
6928,0,0.23981716,1,1,1,1,0,0,0,0,0,0,0
6929,0,0.024631696,0,1,0,0,0,0,0,0,0,0,0
6930,0,0.017789336,0,1,0,0,0,0,0,0,0,0,0
6931,0,0.017410545,0,1,0,0,0,0,0,0,0,0,0
6932,0,0.020338612,0,1,0,0,0,0,0,0,0,0,0
6933,0,0.10417839,1,1,1,0,0,0,0,0,0,0,0
6934,0,0.0117841335,0,1,0,0,0,0,0,0,0,0,0
6935,0,0.15275368,1,1,1,0,0,0,0,0,0,0,0
6936,0,0.020871358,0,1,0,0,0,0,0,0,0,0,0
6937,0,0.08645567,0,1,0,0,0,0,0,0,0,0,0
6938,0,0.02244958,0,1,0,0,0,0,0,0,0,0,0
6939,1,0.11523324,1,1,1,0,0,0,0,0,0,0,0
6940,0,0.016989864,0,1,0,0,0,0,0,0,0,0,0
6941,0,0.03000224,0,1,0,0,0,0,0,0,0,0,0
6942,1,0.06532143,0,1,0,0,0,0,0,0,0,0,0
6943,0,0.1764104,1,1,1,0,0,0,0,0,0,0,0
6944,0,0.049285788,0,1,0,0,0,0,0,0,0,0,0
6945,0,0.047726333,0,1,0,0,0,0,0,0,0,0,0
6946,0,0.018630229,0,1,0,0,0,0,0,0,0,0,0
6947,0,0.031529456,0,1,0,0,0,0,0,0,0,0,0
6948,0,0.070665985,0,1,0,0,0,0,0,0,0,0,0
6949,0,0.03873463,0,1,0,0,0,0,0,0,0,0,0
6950,0,0.047645465,0,1,0,0,0,0,0,0,0,0,0
6951,1,0.077387385,0,1,0,0,0,0,0,0,0,0,0
6952,0,0.05708565,0,1,0,0,0,0,0,0,0,0,0
6953,0,0.06546607,0,1,0,0,0,0,0,0,0,0,0
6954,0,0.030055225,0,1,0,0,0,0,0,0,0,0,0
6955,0,0.13619706,1,1,1,0,0,0,0,0,0,0,0
6956,0,0.07374645,0,1,0,0,0,0,0,0,0,0,0
6957,0,0.0046012523,0,1,0,0,0,0,0,0,0,0,0
6958,0,0.061337326,0,1,0,0,0,0,0,0,0,0,0
6959,0,0.07111152,0,1,0,0,0,0,0,0,0,0,0
6960,0,0.04434276,0,1,0,0,0,0,0,0,0,0,0
6961,0,0.027360698,0,1,0,0,0,0,0,0,0,0,0
6962,0,0.14683801,1,1,1,0,0,0,0,0,0,0,0
6963,0,0.024469294,0,1,0,0,0,0,0,0,0,0,0
6964,0,0.13943106,1,1,1,0,0,0,0,0,0,0,0
6965,1,0.039305646,0,1,0,0,0,0,0,0,0,0,0
6966,0,0.091905214,0,1,0,0,0,0,0,0,0,0,0
6967,0,0.18133192,1,1,1,0,0,0,0,0,0,0,0
6968,0,0.02731243,0,1,0,0,0,0,0,0,0,0,0
6969,0,0.02724825,0,1,0,0,0,0,0,0,0,0,0
6970,0,0.016370336,0,1,0,0,0,0,0,0,0,0,0
6971,0,0.06724641,0,1,0,0,0,0,0,0,0,0,0
6972,0,0.059732735,0,1,0,0,0,0,0,0,0,0,0
6973,0,0.031263534,0,1,0,0,0,0,0,0,0,0,0
6974,0,0.06700054,0,1,0,0,0,0,0,0,0,0,0
6975,0,0.26842836,1,1,1,1,0,0,0,0,0,0,0
6976,0,0.017046278,0,1,0,0,0,0,0,0,0,0,0
6977,0,0.027150016,0,1,0,0,0,0,0,0,0,0,0
6978,0,0.021211062,0,1,0,0,0,0,0,0,0,0,0
6979,0,0.19616269,1,1,1,0,0,0,0,0,0,0,0
6980,0,0.05132048,0,1,0,0,0,0,0,0,0,0,0
6981,0,0.20354278,1,1,1,1,0,0,0,0,0,0,0
6982,0,0.05985003,0,1,0,0,0,0,0,0,0,0,0
6983,0,0.021801922,0,1,0,0,0,0,0,0,0,0,0
6984,0,0.12554123,1,1,1,0,0,0,0,0,0,0,0
6985,0,0.14659445,1,1,1,0,0,0,0,0,0,0,0
6986,0,0.00074855925,0,1,0,0,0,0,0,0,0,0,0
6987,0,0.06322852,0,1,0,0,0,0,0,0,0,0,0
6988,0,0.0230045,0,1,0,0,0,0,0,0,0,0,0
6989,0,0.016414085,0,1,0,0,0,0,0,0,0,0,0
6990,1,0.039132923,0,1,0,0,0,0,0,0,0,0,0
6991,1,0.24599487,1,1,1,1,0,0,0,0,0,0,0
6992,0,0.085419536,0,1,0,0,0,0,0,0,0,0,0
6993,0,0.032094367,0,1,0,0,0,0,0,0,0,0,0
6994,0,0.019129904,0,1,0,0,0,0,0,0,0,0,0
6995,0,0.07248881,0,1,0,0,0,0,0,0,0,0,0
6996,0,0.119248204,1,1,1,0,0,0,0,0,0,0,0
6997,0,0.025329182,0,1,0,0,0,0,0,0,0,0,0
6998,0,0.045181636,0,1,0,0,0,0,0,0,0,0,0
6999,0,0.05188437,0,1,0,0,0,0,0,0,0,0,0
7000,0,0.04070837,0,1,0,0,0,0,0,0,0,0,0
7001,0,0.051541552,0,1,0,0,0,0,0,0,0,0,0
7002,0,0.06645456,0,1,0,0,0,0,0,0,0,0,0
7003,0,0.08085846,0,1,0,0,0,0,0,0,0,0,0
7004,0,0.21366519,1,1,1,1,0,0,0,0,0,0,0
7005,0,0.02360046,0,1,0,0,0,0,0,0,0,0,0
7006,0,0.02260622,0,1,0,0,0,0,0,0,0,0,0
7007,0,0.18142521,1,1,1,0,0,0,0,0,0,0,0
7008,0,0.03435453,0,1,0,0,0,0,0,0,0,0,0
7009,1,0.1621823,1,1,1,0,0,0,0,0,0,0,0
7010,0,0.008507887,0,1,0,0,0,0,0,0,0,0,0
7011,0,0.039431646,0,1,0,0,0,0,0,0,0,0,0
7012,0,0.08074983,0,1,0,0,0,0,0,0,0,0,0
7013,0,0.011778043,0,1,0,0,0,0,0,0,0,0,0
7014,0,0.06973235,0,1,0,0,0,0,0,0,0,0,0
7015,0,0.12673964,1,1,1,0,0,0,0,0,0,0,0
7016,0,0.14082262,1,1,1,0,0,0,0,0,0,0,0
7017,0,0.063936144,0,1,0,0,0,0,0,0,0,0,0
7018,0,0.064264454,0,1,0,0,0,0,0,0,0,0,0
7019,0,0.020064501,0,1,0,0,0,0,0,0,0,0,0
7020,0,0.048743326,0,1,0,0,0,0,0,0,0,0,0
7021,0,0.13496128,1,1,1,0,0,0,0,0,0,0,0
7022,0,0.03723676,0,1,0,0,0,0,0,0,0,0,0
7023,0,0.068056524,0,1,0,0,0,0,0,0,0,0,0
7024,0,0.040379323,0,1,0,0,0,0,0,0,0,0,0
7025,0,0.010167815,0,1,0,0,0,0,0,0,0,0,0
7026,0,0.026302155,0,1,0,0,0,0,0,0,0,0,0
7027,0,0.03793001,0,1,0,0,0,0,0,0,0,0,0
7028,0,0.1668207,1,1,1,0,0,0,0,0,0,0,0
7029,0,0.05411142,0,1,0,0,0,0,0,0,0,0,0
7030,0,0.02430218,0,1,0,0,0,0,0,0,0,0,0
7031,0,0.046545777,0,1,0,0,0,0,0,0,0,0,0
7032,0,0.01553739,0,1,0,0,0,0,0,0,0,0,0
7033,0,0.016240107,0,1,0,0,0,0,0,0,0,0,0
7034,0,0.0263295,0,1,0,0,0,0,0,0,0,0,0
7035,0,0.02908319,0,1,0,0,0,0,0,0,0,0,0
7036,1,0.14413884,1,1,1,0,0,0,0,0,0,0,0
7037,0,0.023194015,0,1,0,0,0,0,0,0,0,0,0
7038,0,0.02525044,0,1,0,0,0,0,0,0,0,0,0
7039,0,0.032845255,0,1,0,0,0,0,0,0,0,0,0
7040,0,0.0053838245,0,1,0,0,0,0,0,0,0,0,0
7041,0,0.021368211,0,1,0,0,0,0,0,0,0,0,0
7042,0,0.02366689,0,1,0,0,0,0,0,0,0,0,0
7043,0,0.1096989,1,1,1,0,0,0,0,0,0,0,0
7044,0,0.06607188,0,1,0,0,0,0,0,0,0,0,0
7045,0,0.12329904,1,1,1,0,0,0,0,0,0,0,0
7046,0,0.08130733,0,1,0,0,0,0,0,0,0,0,0
7047,0,0.06258113,0,1,0,0,0,0,0,0,0,0,0
7048,0,0.07164034,0,1,0,0,0,0,0,0,0,0,0
7049,0,0.038546197,0,1,0,0,0,0,0,0,0,0,0
7050,0,0.055240393,0,1,0,0,0,0,0,0,0,0,0
7051,0,0.052583426,0,1,0,0,0,0,0,0,0,0,0
7052,0,0.040308762,0,1,0,0,0,0,0,0,0,0,0
7053,0,0.0031563581,0,1,0,0,0,0,0,0,0,0,0
7054,0,0.020200834,0,1,0,0,0,0,0,0,0,0,0
7055,0,0.13266104,1,1,1,0,0,0,0,0,0,0,0
7056,0,0.098808706,0,1,0,0,0,0,0,0,0,0,0
7057,0,0.018210288,0,1,0,0,0,0,0,0,0,0,0
7058,0,0.0043586665,0,1,0,0,0,0,0,0,0,0,0
7059,0,0.09006358,0,1,0,0,0,0,0,0,0,0,0
7060,0,0.021788122,0,1,0,0,0,0,0,0,0,0,0
7061,0,0.04424589,0,1,0,0,0,0,0,0,0,0,0
7062,0,0.0548221,0,1,0,0,0,0,0,0,0,0,0
7063,0,0.11813567,1,1,1,0,0,0,0,0,0,0,0
7064,0,0.3024258,1,1,1,1,1,0,0,0,0,0,0
7065,0,0.039317533,0,1,0,0,0,0,0,0,0,0,0
7066,0,0.02547664,0,1,0,0,0,0,0,0,0,0,0
7067,0,0.014792932,0,1,0,0,0,0,0,0,0,0,0
7068,0,0.2059785,1,1,1,1,0,0,0,0,0,0,0
7069,0,0.0028827556,0,1,0,0,0,0,0,0,0,0,0
7070,0,0.079832755,0,1,0,0,0,0,0,0,0,0,0
7071,0,0.03241994,0,1,0,0,0,0,0,0,0,0,0
7072,0,0.018189132,0,1,0,0,0,0,0,0,0,0,0
7073,0,0.0068041603,0,1,0,0,0,0,0,0,0,0,0
7074,0,0.26405203,1,1,1,1,0,0,0,0,0,0,0
7075,0,0.1973387,1,1,1,0,0,0,0,0,0,0,0
7076,0,0.12802766,1,1,1,0,0,0,0,0,0,0,0
7077,0,0.058651786,0,1,0,0,0,0,0,0,0,0,0
7078,0,0.05247853,0,1,0,0,0,0,0,0,0,0,0
7079,0,0.061706863,0,1,0,0,0,0,0,0,0,0,0
7080,0,0.049124084,0,1,0,0,0,0,0,0,0,0,0
7081,0,0.1781709,1,1,1,0,0,0,0,0,0,0,0
7082,0,0.019307896,0,1,0,0,0,0,0,0,0,0,0
7083,0,0.03003941,0,1,0,0,0,0,0,0,0,0,0
7084,0,0.018001156,0,1,0,0,0,0,0,0,0,0,0
